implementation,byte_value,time_ns,sample_id
AES_ct,1,1292.49,129
AES_big,1,223.19,130
AES_small,1,882.19,130
AES_ct,1,1325.57,130
AES_big,1,217.42,131
AES_small,1,846.28,131
AES_ct,1,1284.32,131
AES_big,1,218.25,132
AES_small,1,846.28,132
AES_ct,1,1307.09,132
AES_big,1,223.17,133
AES_small,1,873.05,133
AES_ct,1,1335.26,133
AES_big,1,221.48,134
AES_small,1,886.96,134
AES_ct,1,1308.19,134
AES_big,1,223.99,135
AES_small,1,873.87,135
AES_ct,1,1313.45,135
AES_big,1,223.40,136
AES_small,1,873.89,136
AES_ct,1,1300.02,136
AES_big,1,216.98,137
AES_small,1,882.68,137
AES_ct,1,1314.78,137
AES_big,1,223.72,138
AES_small,1,867.46,138
AES_ct,1,1280.96,138
AES_big,1,222.09,139
