implementation,byte_value,time_ns,sample_id
Vulnerable (Naive),115,31302.0,32
Safe (PyCryptodome),115,4526.2,32
Vulnerable (Naive),115,34653.2,33
Safe (PyCryptodome),115,6843.6,33
Vulnerable (Naive),115,31387.2,34
Safe (PyCryptodome),115,6348.6,34
Vulnerable (Naive),115,33991.6,35
Safe (PyCryptodome),115,6622.0,35
Vulnerable (Naive),115,36187.4,36
Safe (PyCryptodome),115,6683.8,36
Vulnerable (Naive),115,38146.2,37
Safe (PyCryptodome),115,6694.2,37
Vulnerable (Naive),115,29989.4,38
Safe (PyCryptodome),115,4991.2,38
Vulnerable (Naive),115,36848.4,39
Safe (PyCryptodome),115,7121.0,39
Vulnerable (Naive),115,29656.6,40
Safe (PyCryptodome),115,5939.6,40
Vulnerable (Naive),115,31782.0,41
Safe (PyCryptodome),115,4753.0,41
Vulnerable (Naive),115,29160.4,42
Safe (PyCryptodome),115,5619.6,42
Vulnerable (Naive),115,34371.2,43
Safe (PyCryptodome),115,6490.6,43
Vulnerable (Naive),115,31263.4,44
Safe (PyCryptodome),115,5166.8,44
Vulnerable (Naive),115,31818.4,45
Safe (PyCryptodome),115,5910.4,45
Vulnerable (Naive),115,42886.0,46
Safe (PyCryptodome),115,5660.0,46
Vulnerable (Naive),115,33963.4,47
Safe (PyCryptodome),115,5672.8,47
Vulnerable (Naive),115,30147.8,48
Safe (PyCryptodome),115,6108.4,48
Vulnerable (Naive),115,31014.6,49
Safe (PyCryptodome),115,5288.8,49
Vulnerable (Naive),116,35871.2,0
Safe (PyCryptodome),116,5980.6,0
Vulnerable (Naive),116,33406.0,1
Safe (PyCryptodome),116,5601.2,1
Vulnerable (Naive),116,32396.8,2
Safe (PyCryptodome),116,5428.2,2
Vulnerable (Naive),116,33560.8,3
Safe (PyCryptodome),116,6849.4,3
Vulnerable (Naive),116,33106.8,4
Safe (PyCryptodome),116,5320.6,4
Vulnerable (Naive),116,29981.6,5
Safe (PyCryptodome),116,5498.2,5
Vulnerable (Naive),116,31646.8,6
Safe (PyCryptodome),116,6736.2,6
Vulnerable (Naive),116,31778.8,7
Safe (PyCryptodome),116,5076.6,7
Vulnerable (Naive),116,31825.6,8
Safe (PyCryptodome),116,5549.0,8
Vulnerable (Naive),116,36273.2,9
Safe (PyCryptodome),116,5646.0,9
Vulnerable (Naive),116,30862.2,10
Safe (PyCryptodome),116,5983.0,10
Vulnerable (Naive),116,29239.6,11
Safe (PyCryptodome),116,5222.2,11
Vulnerable (Naive),116,30207.2,12
Safe (PyCryptodome),116,5981.4,12
Vulnerable (Naive),116,33071.0,13
Safe (PyCryptodome),116,5438.0,13
Vulnerable (Naive),116,29926.6,14
Safe (PyCryptodome),116,5395.8,14
Vulnerable (Naive),116,32591.8,15
Safe (PyCryptodome),116,6655.6,15
Vulnerable (Naive),116,33255.2,16
Safe (PyCryptodome),116,5841.4,16
Vulnerable (Naive),116,33226.0,17
Safe (PyCryptodome),116,5338.0,17
Vulnerable (Naive),116,30839.2,18
Safe (PyCryptodome),116,5294.2,18
Vulnerable (Naive),116,30013.2,19
Safe (PyCryptodome),116,6421.8,19
Vulnerable (Naive),116,33942.4,20
Safe (PyCryptodome),116,7507.0,20
Vulnerable (Naive),116,35276.4,21
Safe (PyCryptodome),116,5194.2,21
Vulnerable (Naive),116,37489.4,22
Safe (PyCryptodome),116,6627.8,22
Vulnerable (Naive),116,33806.4,23
Safe (PyCryptodome),116,6604.8,23
Vulnerable (Naive),116,34585.8,24
Safe (PyCryptodome),116,5210.4,24
Vulnerable (Naive),116,35307.4,25
Safe (PyCryptodome),116,5844.0,25
Vulnerable (Naive),116,31255.6,26
Safe (PyCryptodome),116,6903.8,26
Vulnerable (Naive),116,31185.0,27
Safe (PyCryptodome),116,6736.8,27
Vulnerable (Naive),116,34099.4,28
Safe (PyCryptodome),116,5715.2,28
Vulnerable (Naive),116,32462.6,29
Safe (PyCryptodome),116,6892.8,29
Vulnerable (Naive),116,36261.6,30
Safe (PyCryptodome),116,6094.2,30
Vulnerable (Naive),116,33861.6,31
Safe (PyCryptodome),116,6485.0,31
Vulnerable (Naive),116,33856.4,32
Safe (PyCryptodome),116,5289.6,32
Vulnerable (Naive),116,28017.4,33
Safe (PyCryptodome),116,5277.4,33
Vulnerable (Naive),116,30508.2,34
Safe (PyCryptodome),116,5789.8,34
Vulnerable (Naive),116,32225.0,35
Safe (PyCryptodome),116,6592.2,35
Vulnerable (Naive),116,30381.8,36
Safe (PyCryptodome),116,5503.4,36
Vulnerable (Naive),116,39506.6,37
Safe (PyCryptodome),116,5118.8,37
Vulnerable (Naive),116,33353.0,38
Safe (PyCryptodome),116,6952.4,38
Vulnerable (Naive),116,31948.4,39
Safe (PyCryptodome),116,5295.2,39
Vulnerable (Naive),116,33500.2,40
Safe (PyCryptodome),116,5300.2,40
Vulnerable (Naive),116,35884.0,41
Safe (PyCryptodome),116,5379.2,41
Vulnerable (Naive),116,33748.0,42
Safe (PyCryptodome),116,5367.0,42
Vulnerable (Naive),116,29629.8,43
Safe (PyCryptodome),116,6085.4,43
Vulnerable (Naive),116,31105.2,44
Safe (PyCryptodome),116,5199.4,44
Vulnerable (Naive),116,34754.8,45
Safe (PyCryptodome),116,5813.8,45
Vulnerable (Naive),116,34745.8,46
Safe (PyCryptodome),116,7152.6,46
Vulnerable (Naive),116,33749.2,47
Safe (PyCryptodome),116,7036.6,47
Vulnerable (Naive),116,41335.8,48
Safe (PyCryptodome),116,6559.8,48
Vulnerable (Naive),116,34866.2,49
Safe (PyCryptodome),116,9427.2,49
Vulnerable (Naive),117,41726.6,0
Safe (PyCryptodome),117,5794.6,0
Vulnerable (Naive),117,32557.8,1
Safe (PyCryptodome),117,5369.4,1
Vulnerable (Naive),117,30917.4,2
Safe (PyCryptodome),117,5480.6,2
Vulnerable (Naive),117,27569.8,3
Safe (PyCryptodome),117,4818.2,3
Vulnerable (Naive),117,27161.4,4
Safe (PyCryptodome),117,6618.0,4
Vulnerable (Naive),117,36132.6,5
Safe (PyCryptodome),117,5875.2,5
Vulnerable (Naive),117,28965.6,6
Safe (PyCryptodome),117,5806.2,6
Vulnerable (Naive),117,32526.8,7
Safe (PyCryptodome),117,5450.0,7
Vulnerable (Naive),117,29714.2,8
Safe (PyCryptodome),117,5175.8,8
Vulnerable (Naive),117,26935.8,9
Safe (PyCryptodome),117,5276.6,9
Vulnerable (Naive),117,32883.4,10
Safe (PyCryptodome),117,4144.4,10
Vulnerable (Naive),117,33625.4,11
Safe (PyCryptodome),117,6963.8,11
Vulnerable (Naive),117,33284.4,12
Safe (PyCryptodome),117,5296.8,12
Vulnerable (Naive),117,31692.4,13
Safe (PyCryptodome),117,8105.2,13
Vulnerable (Naive),117,33667.4,14
Safe (PyCryptodome),117,6424.4,14
Vulnerable (Naive),117,38243.8,15
Safe (PyCryptodome),117,5788.0,15
Vulnerable (Naive),117,36659.0,16
Safe (PyCryptodome),117,6755.2,16
Vulnerable (Naive),117,38539.8,17
Safe (PyCryptodome),117,8117.8,17
Vulnerable (Naive),117,36118.2,18
Safe (PyCryptodome),117,6877.0,18
Vulnerable (Naive),117,36655.0,19
Safe (PyCryptodome),117,5851.2,19
Vulnerable (Naive),117,30044.6,20
Safe (PyCryptodome),117,7356.2,20
Vulnerable (Naive),117,35244.4,21
Safe (PyCryptodome),117,5343.0,21
Vulnerable (Naive),117,30789.6,22
Safe (PyCryptodome),117,5353.2,22
Vulnerable (Naive),117,27940.6,23
Safe (PyCryptodome),117,4437.8,23
Vulnerable (Naive),117,23615.0,24
Safe (PyCryptodome),117,6430.0,24
Vulnerable (Naive),117,29656.0,25
Safe (PyCryptodome),117,4550.0,25
Vulnerable (Naive),117,24477.6,26
Safe (PyCryptodome),117,4421.8,26
Vulnerable (Naive),117,36914.4,27
Safe (PyCryptodome),117,4411.0,27
Vulnerable (Naive),117,37185.8,28
Safe (PyCryptodome),117,8300.2,28
Vulnerable (Naive),117,34725.4,29
Safe (PyCryptodome),117,4759.6,29
Vulnerable (Naive),117,32918.4,30
Safe (PyCryptodome),117,6709.8,30
Vulnerable (Naive),117,32954.8,31
Safe (PyCryptodome),117,7510.6,31
Vulnerable (Naive),117,34937.4,32
Safe (PyCryptodome),117,5425.2,32
Vulnerable (Naive),117,31268.4,33
Safe (PyCryptodome),117,5365.8,33
Vulnerable (Naive),117,30883.0,34
Safe (PyCryptodome),117,5529.4,34
Vulnerable (Naive),117,30595.0,35
Safe (PyCryptodome),117,5512.0,35
Vulnerable (Naive),117,29906.4,36
Safe (PyCryptodome),117,6025.6,36
Vulnerable (Naive),117,29924.8,37
Safe (PyCryptodome),117,5201.4,37
Vulnerable (Naive),117,35382.0,38
Safe (PyCryptodome),117,6668.4,38
Vulnerable (Naive),117,37733.6,39
Safe (PyCryptodome),117,7291.6,39
Vulnerable (Naive),117,39709.0,40
Safe (PyCryptodome),117,7149.2,40
Vulnerable (Naive),117,33419.4,41
Safe (PyCryptodome),117,5522.0,41
Vulnerable (Naive),117,34007.6,42
Safe (PyCryptodome),117,4785.4,42
Vulnerable (Naive),117,27053.2,43
Safe (PyCryptodome),117,6550.2,43
Vulnerable (Naive),117,29673.4,44
Safe (PyCryptodome),117,6173.8,44
Vulnerable (Naive),117,32702.2,45
Safe (PyCryptodome),117,5726.4,45
Vulnerable (Naive),117,35689.8,46
Safe (PyCryptodome),117,6685.0,46
Vulnerable (Naive),117,30193.2,47
Safe (PyCryptodome),117,4177.4,47
Vulnerable (Naive),117,28347.6,48
Safe (PyCryptodome),117,3320.8,48
Vulnerable (Naive),117,17674.8,49
Safe (PyCryptodome),117,3086.6,49
Vulnerable (Naive),118,22929.6,0
Safe (PyCryptodome),118,2593.2,0
Vulnerable (Naive),118,26252.4,1
Safe (PyCryptodome),118,4479.0,1
Vulnerable (Naive),118,36379.0,2
Safe (PyCryptodome),118,6249.6,2
Vulnerable (Naive),118,27585.8,3
Safe (PyCryptodome),118,3627.4,3
Vulnerable (Naive),118,23433.4,4
Safe (PyCryptodome),118,4486.4,4
Vulnerable (Naive),118,21131.4,5
Safe (PyCryptodome),118,3804.2,5
Vulnerable (Naive),118,18876.6,6
Safe (PyCryptodome),118,3410.6,6
Vulnerable (Naive),118,20373.2,7
Safe (PyCryptodome),118,3872.8,7
Vulnerable (Naive),118,16986.2,8
Safe (PyCryptodome),118,5683.6,8
Vulnerable (Naive),118,18749.0,9
Safe (PyCryptodome),118,3108.6,9
Vulnerable (Naive),118,19611.0,10
Safe (PyCryptodome),118,3520.6,10
Vulnerable (Naive),118,15886.0,11
Safe (PyCryptodome),118,2712.4,11
Vulnerable (Naive),118,13392.0,12
Safe (PyCryptodome),118,2351.8,12
Vulnerable (Naive),118,15093.2,13
Safe (PyCryptodome),118,2878.2,13
Vulnerable (Naive),118,15840.2,14
Safe (PyCryptodome),118,4041.2,14
Vulnerable (Naive),118,14259.2,15
Safe (PyCryptodome),118,2895.4,15
Vulnerable (Naive),118,16323.0,16
Safe (PyCryptodome),118,2882.6,16
Vulnerable (Naive),118,16585.2,17
Safe (PyCryptodome),118,3052.0,17
Vulnerable (Naive),118,16985.0,18
Safe (PyCryptodome),118,3505.2,18
Vulnerable (Naive),118,14172.0,19
Safe (PyCryptodome),118,2711.8,19
Vulnerable (Naive),118,13448.2,20
Safe (PyCryptodome),118,2521.2,20
Vulnerable (Naive),118,17198.6,21
Safe (PyCryptodome),118,3864.6,21
Vulnerable (Naive),118,21819.8,22
Safe (PyCryptodome),118,5059.8,22
Vulnerable (Naive),118,33708.4,23
Safe (PyCryptodome),118,6272.8,23
Vulnerable (Naive),118,27651.4,24
Safe (PyCryptodome),118,3041.0,24
Vulnerable (Naive),118,16565.4,25
Safe (PyCryptodome),118,2860.4,25
Vulnerable (Naive),118,18710.2,26
Safe (PyCryptodome),118,4792.4,26
Vulnerable (Naive),118,22692.8,27
Safe (PyCryptodome),118,3722.4,27
Vulnerable (Naive),118,20311.4,28
Safe (PyCryptodome),118,3564.8,28
Vulnerable (Naive),118,21676.4,29
Safe (PyCryptodome),118,5188.0,29
Vulnerable (Naive),118,26950.6,30
Safe (PyCryptodome),118,2923.2,30
Vulnerable (Naive),118,17143.6,31
Safe (PyCryptodome),118,5982.2,31
Vulnerable (Naive),118,13074.4,32
Safe (PyCryptodome),118,2529.2,32
Vulnerable (Naive),118,13282.8,33
Safe (PyCryptodome),118,2510.0,33
Vulnerable (Naive),118,13066.2,34
Safe (PyCryptodome),118,2403.0,34
Vulnerable (Naive),118,24506.4,35
Safe (PyCryptodome),118,5300.6,35
Vulnerable (Naive),118,27110.0,36
Safe (PyCryptodome),118,4939.8,36
Vulnerable (Naive),118,18885.0,37
Safe (PyCryptodome),118,2239.4,37
Vulnerable (Naive),118,13108.6,38
Safe (PyCryptodome),118,5105.2,38
Vulnerable (Naive),118,27473.4,39
Safe (PyCryptodome),118,2482.2,39
Vulnerable (Naive),118,13842.8,40
Safe (PyCryptodome),118,3790.4,40
Vulnerable (Naive),118,25693.0,41
Safe (PyCryptodome),118,2573.4,41
Vulnerable (Naive),118,14746.0,42
Safe (PyCryptodome),118,2643.6,42
Vulnerable (Naive),118,25980.2,43
Safe (PyCryptodome),118,2543.8,43
Vulnerable (Naive),118,15675.8,44
Safe (PyCryptodome),118,6642.0,44
Vulnerable (Naive),118,30997.6,45
Safe (PyCryptodome),118,2618.8,45
Vulnerable (Naive),118,14945.0,46
Safe (PyCryptodome),118,2678.2,46
Vulnerable (Naive),118,17419.8,47
Safe (PyCryptodome),118,6719.8,47
Vulnerable (Naive),118,30919.6,48
Safe (PyCryptodome),118,2828.6,48
Vulnerable (Naive),118,23062.2,49
Safe (PyCryptodome),118,2743.6,49
Vulnerable (Naive),119,33264.8,0
Safe (PyCryptodome),119,10127.4,0
Vulnerable (Naive),119,35262.6,1
Safe (PyCryptodome),119,4971.0,1
Vulnerable (Naive),119,21603.8,2
Safe (PyCryptodome),119,3931.6,2
Vulnerable (Naive),119,28496.6,3
Safe (PyCryptodome),119,6387.2,3
Vulnerable (Naive),119,35230.4,4
Safe (PyCryptodome),119,5551.6,4
Vulnerable (Naive),119,33454.8,5
Safe (PyCryptodome),119,7977.2,5
Vulnerable (Naive),119,33388.0,6
Safe (PyCryptodome),119,6769.6,6
Vulnerable (Naive),119,30947.6,7
Safe (PyCryptodome),119,5293.8,7
Vulnerable (Naive),119,28625.2,8
Safe (PyCryptodome),119,5729.2,8
Vulnerable (Naive),119,27104.0,9
Safe (PyCryptodome),119,4918.0,9
Vulnerable (Naive),119,35660.2,10
Safe (PyCryptodome),119,4657.4,10
Vulnerable (Naive),119,26826.4,11
Safe (PyCryptodome),119,4669.6,11
Vulnerable (Naive),119,28788.0,12
Safe (PyCryptodome),119,6780.8,12
Vulnerable (Naive),119,34133.6,13
Safe (PyCryptodome),119,5405.0,13
Vulnerable (Naive),119,34952.0,14
Safe (PyCryptodome),119,6000.6,14
Vulnerable (Naive),119,30828.0,15
Safe (PyCryptodome),119,5170.0,15
Vulnerable (Naive),119,37528.4,16
Safe (PyCryptodome),119,6704.6,16
Vulnerable (Naive),119,35019.0,17
Safe (PyCryptodome),119,5407.0,17
Vulnerable (Naive),119,30480.6,18
Safe (PyCryptodome),119,5234.4,18
Vulnerable (Naive),119,38226.6,19
Safe (PyCryptodome),119,5526.6,19
Vulnerable (Naive),119,45256.4,20
Safe (PyCryptodome),119,7541.8,20
Vulnerable (Naive),119,32153.4,21
Safe (PyCryptodome),119,6224.4,21
Vulnerable (Naive),119,33196.4,22
Safe (PyCryptodome),119,5524.8,22
Vulnerable (Naive),119,30663.6,23
Safe (PyCryptodome),119,5331.4,23
Vulnerable (Naive),119,30619.6,24
Safe (PyCryptodome),119,5810.2,24
Vulnerable (Naive),119,29005.2,25
Safe (PyCryptodome),119,5717.6,25
Vulnerable (Naive),119,32737.2,26
Safe (PyCryptodome),119,5912.8,26
Vulnerable (Naive),119,31043.4,27
Safe (PyCryptodome),119,5074.2,27
Vulnerable (Naive),119,33094.8,28
Safe (PyCryptodome),119,6863.0,28
Vulnerable (Naive),119,33838.2,29
Safe (PyCryptodome),119,5611.6,29
Vulnerable (Naive),119,32304.8,30
Safe (PyCryptodome),119,5376.2,30
Vulnerable (Naive),119,34874.2,31
Safe (PyCryptodome),119,6845.0,31
Vulnerable (Naive),119,32652.8,32
Safe (PyCryptodome),119,5349.6,32
Vulnerable (Naive),119,35117.2,33
Safe (PyCryptodome),119,7391.4,33
Vulnerable (Naive),119,32446.8,34
Safe (PyCryptodome),119,5400.8,34
Vulnerable (Naive),119,31684.8,35
Safe (PyCryptodome),119,5541.8,35
Vulnerable (Naive),119,30022.4,36
Safe (PyCryptodome),119,6279.8,36
Vulnerable (Naive),119,37227.8,37
Safe (PyCryptodome),119,5506.0,37
Vulnerable (Naive),119,30839.8,38
Safe (PyCryptodome),119,5348.0,38
Vulnerable (Naive),119,32494.0,39
Safe (PyCryptodome),119,6723.4,39
Vulnerable (Naive),119,33358.2,40
Safe (PyCryptodome),119,5425.6,40
Vulnerable (Naive),119,30841.4,41
Safe (PyCryptodome),119,5550.2,41
Vulnerable (Naive),119,30217.6,42
Safe (PyCryptodome),119,5783.8,42
Vulnerable (Naive),119,34159.2,43
Safe (PyCryptodome),119,5520.2,43
Vulnerable (Naive),119,31037.4,44
Safe (PyCryptodome),119,5343.6,44
Vulnerable (Naive),119,30623.4,45
Safe (PyCryptodome),119,6343.2,45
Vulnerable (Naive),119,37774.6,46
Safe (PyCryptodome),119,4801.6,46
Vulnerable (Naive),119,31789.4,47
Safe (PyCryptodome),119,8942.2,47
Vulnerable (Naive),119,32158.4,48
Safe (PyCryptodome),119,4439.2,48
Vulnerable (Naive),119,27382.2,49
Safe (PyCryptodome),119,5359.2,49
Vulnerable (Naive),120,37275.6,0
Safe (PyCryptodome),120,8302.2,0
Vulnerable (Naive),120,33465.8,1
Safe (PyCryptodome),120,4017.8,1
Vulnerable (Naive),120,33513.6,2
Safe (PyCryptodome),120,5540.0,2
Vulnerable (Naive),120,33035.8,3
Safe (PyCryptodome),120,5776.6,3
Vulnerable (Naive),120,33314.0,4
Safe (PyCryptodome),120,6764.6,4
Vulnerable (Naive),120,32610.8,5
Safe (PyCryptodome),120,6671.8,5
Vulnerable (Naive),120,33719.4,6
Safe (PyCryptodome),120,5649.2,6
Vulnerable (Naive),120,30208.0,7
Safe (PyCryptodome),120,5459.2,7
Vulnerable (Naive),120,34234.4,8
Safe (PyCryptodome),120,7459.4,8
Vulnerable (Naive),120,37866.4,9
Safe (PyCryptodome),120,7297.6,9
Vulnerable (Naive),120,35494.4,10
Safe (PyCryptodome),120,6299.2,10
Vulnerable (Naive),120,31422.8,11
Safe (PyCryptodome),120,6886.4,11
Vulnerable (Naive),120,37143.4,12
Safe (PyCryptodome),120,7564.8,12
Vulnerable (Naive),120,30395.0,13
Safe (PyCryptodome),120,5475.0,13
Vulnerable (Naive),120,30819.0,14
Safe (PyCryptodome),120,5448.4,14
Vulnerable (Naive),120,30102.2,15
Safe (PyCryptodome),120,5844.6,15
Vulnerable (Naive),120,31311.4,16
Safe (PyCryptodome),120,5469.0,16
Vulnerable (Naive),120,30575.4,17
Safe (PyCryptodome),120,5398.4,17
Vulnerable (Naive),120,30920.8,18
Safe (PyCryptodome),120,5335.2,18
Vulnerable (Naive),120,36376.4,19
Safe (PyCryptodome),120,8167.8,19
Vulnerable (Naive),120,32780.2,20
Safe (PyCryptodome),120,5294.2,20
Vulnerable (Naive),120,31633.2,21
Safe (PyCryptodome),120,5145.8,21
Vulnerable (Naive),120,32392.8,22
Safe (PyCryptodome),120,5542.0,22
Vulnerable (Naive),120,32620.8,23
Safe (PyCryptodome),120,5454.4,23
Vulnerable (Naive),120,30650.2,24
Safe (PyCryptodome),120,5759.0,24
Vulnerable (Naive),120,31926.0,25
Safe (PyCryptodome),120,5993.8,25
Vulnerable (Naive),120,36632.0,26
Safe (PyCryptodome),120,6151.0,26
Vulnerable (Naive),120,32446.6,27
Safe (PyCryptodome),120,5427.6,27
Vulnerable (Naive),120,32465.4,28
Safe (PyCryptodome),120,6373.0,28
Vulnerable (Naive),120,37380.8,29
Safe (PyCryptodome),120,6186.8,29
Vulnerable (Naive),120,30127.6,30
Safe (PyCryptodome),120,5246.4,30
Vulnerable (Naive),120,34558.4,31
Safe (PyCryptodome),120,4862.0,31
Vulnerable (Naive),120,34224.6,32
Safe (PyCryptodome),120,6980.2,32
Vulnerable (Naive),120,31704.0,33
Safe (PyCryptodome),120,6358.4,33
Vulnerable (Naive),120,26312.2,34
Safe (PyCryptodome),120,6260.2,34
Vulnerable (Naive),120,23640.8,35
Safe (PyCryptodome),120,6368.0,35
Vulnerable (Naive),120,35678.0,36
Safe (PyCryptodome),120,6635.6,36
Vulnerable (Naive),120,32381.0,37
Safe (PyCryptodome),120,6024.8,37
Vulnerable (Naive),120,30065.2,38
Safe (PyCryptodome),120,4602.2,38
Vulnerable (Naive),120,25164.6,39
Safe (PyCryptodome),120,4445.4,39
Vulnerable (Naive),120,24171.4,40
Safe (PyCryptodome),120,3884.6,40
Vulnerable (Naive),120,21383.4,41
Safe (PyCryptodome),120,3607.2,41
Vulnerable (Naive),120,30817.8,42
Safe (PyCryptodome),120,6750.4,42
Vulnerable (Naive),120,27567.2,43
Safe (PyCryptodome),120,7140.6,43
Vulnerable (Naive),120,33465.2,44
Safe (PyCryptodome),120,6450.6,44
Vulnerable (Naive),120,33603.4,45
Safe (PyCryptodome),120,6666.2,45
Vulnerable (Naive),120,31234.0,46
Safe (PyCryptodome),120,5458.0,46
Vulnerable (Naive),120,39651.0,47
Safe (PyCryptodome),120,5583.6,47
Vulnerable (Naive),120,39871.0,48
Safe (PyCryptodome),120,6953.4,48
Vulnerable (Naive),120,34456.6,49
Safe (PyCryptodome),120,5498.2,49
Vulnerable (Naive),121,32406.4,0
Safe (PyCryptodome),121,8707.2,0
Vulnerable (Naive),121,32411.8,1
Safe (PyCryptodome),121,7395.2,1
Vulnerable (Naive),121,39358.2,2
Safe (PyCryptodome),121,5223.4,2
Vulnerable (Naive),121,29426.4,3
Safe (PyCryptodome),121,5843.6,3
Vulnerable (Naive),121,24722.8,4
Safe (PyCryptodome),121,7258.4,4
Vulnerable (Naive),121,28224.0,5
Safe (PyCryptodome),121,7025.0,5
Vulnerable (Naive),121,33617.4,6
Safe (PyCryptodome),121,4291.2,6
Vulnerable (Naive),121,26718.8,7
Safe (PyCryptodome),121,6391.4,7
Vulnerable (Naive),121,29339.0,8
Safe (PyCryptodome),121,3536.6,8
Vulnerable (Naive),121,25368.2,9
Safe (PyCryptodome),121,2905.8,9
Vulnerable (Naive),121,16211.6,10
Safe (PyCryptodome),121,2931.8,10
Vulnerable (Naive),121,15749.0,11
Safe (PyCryptodome),121,4150.2,11
Vulnerable (Naive),121,30941.2,12
Safe (PyCryptodome),121,5115.0,12
Vulnerable (Naive),121,27342.4,13
Safe (PyCryptodome),121,4592.2,13
Vulnerable (Naive),121,36684.4,14
Safe (PyCryptodome),121,8249.0,14
Vulnerable (Naive),121,26267.4,15
Safe (PyCryptodome),121,6255.2,15
Vulnerable (Naive),121,36367.2,16
Safe (PyCryptodome),121,5585.8,16
Vulnerable (Naive),121,39020.2,17
Safe (PyCryptodome),121,7792.8,17
Vulnerable (Naive),121,33128.6,18
Safe (PyCryptodome),121,5230.4,18
Vulnerable (Naive),121,33773.4,19
Safe (PyCryptodome),121,5222.4,19
Vulnerable (Naive),121,36056.6,20
Safe (PyCryptodome),121,6098.8,20
Vulnerable (Naive),121,30700.0,21
Safe (PyCryptodome),121,5278.4,21
Vulnerable (Naive),121,32637.0,22
Safe (PyCryptodome),121,6580.0,22
Vulnerable (Naive),121,38464.4,23
Safe (PyCryptodome),121,7088.2,23
Vulnerable (Naive),121,32739.2,24
Safe (PyCryptodome),121,10468.6,24
Vulnerable (Naive),121,44682.0,25
Safe (PyCryptodome),121,6955.0,25
Vulnerable (Naive),121,34134.8,26
Safe (PyCryptodome),121,6492.6,26
Vulnerable (Naive),121,31612.8,27
Safe (PyCryptodome),121,5765.6,27
Vulnerable (Naive),121,34936.0,28
Safe (PyCryptodome),121,5002.6,28
Vulnerable (Naive),121,28558.4,29
Safe (PyCryptodome),121,5306.4,29
Vulnerable (Naive),121,31855.0,30
Safe (PyCryptodome),121,7871.0,30
Vulnerable (Naive),121,36797.0,31
Safe (PyCryptodome),121,5399.2,31
Vulnerable (Naive),121,37137.2,32
Safe (PyCryptodome),121,5462.2,32
Vulnerable (Naive),121,30079.8,33
Safe (PyCryptodome),121,6096.4,33
Vulnerable (Naive),121,29372.2,34
Safe (PyCryptodome),121,5352.8,34
Vulnerable (Naive),121,27818.2,35
Safe (PyCryptodome),121,5904.0,35
Vulnerable (Naive),121,37773.2,36
Safe (PyCryptodome),121,6735.6,36
Vulnerable (Naive),121,31778.2,37
Safe (PyCryptodome),121,7393.2,37
Vulnerable (Naive),121,32420.2,38
Safe (PyCryptodome),121,8524.0,38
Vulnerable (Naive),121,40241.6,39
Safe (PyCryptodome),121,6099.0,39
Vulnerable (Naive),121,33200.2,40
Safe (PyCryptodome),121,5543.0,40
Vulnerable (Naive),121,32251.8,41
Safe (PyCryptodome),121,5298.6,41
Vulnerable (Naive),121,29869.8,42
Safe (PyCryptodome),121,4796.0,42
Vulnerable (Naive),121,26703.2,43
Safe (PyCryptodome),121,6610.4,43
Vulnerable (Naive),121,34711.0,44
Safe (PyCryptodome),121,4976.4,44
Vulnerable (Naive),121,36625.6,45
Safe (PyCryptodome),121,6178.0,45
Vulnerable (Naive),121,33831.6,46
Safe (PyCryptodome),121,5420.8,46
Vulnerable (Naive),121,31840.8,47
Safe (PyCryptodome),121,5443.0,47
Vulnerable (Naive),121,30637.0,48
Safe (PyCryptodome),121,5444.6,48
Vulnerable (Naive),121,37387.8,49
Safe (PyCryptodome),121,7364.4,49
Vulnerable (Naive),122,34411.4,0
Safe (PyCryptodome),122,6622.2,0
Vulnerable (Naive),122,34227.8,1
Safe (PyCryptodome),122,5901.2,1
Vulnerable (Naive),122,35555.0,2
Safe (PyCryptodome),122,8335.0,2
Vulnerable (Naive),122,42617.0,3
Safe (PyCryptodome),122,6559.4,3
Vulnerable (Naive),122,37285.6,4
Safe (PyCryptodome),122,18733.6,4
Vulnerable (Naive),122,34664.0,5
Safe (PyCryptodome),122,5598.8,5
Vulnerable (Naive),122,31413.8,6
Safe (PyCryptodome),122,5401.2,6
Vulnerable (Naive),122,38978.4,7
Safe (PyCryptodome),122,5337.6,7
Vulnerable (Naive),122,30130.2,8
Safe (PyCryptodome),122,6239.6,8
Vulnerable (Naive),122,34142.8,9
Safe (PyCryptodome),122,5334.2,9
Vulnerable (Naive),122,29936.6,10
Safe (PyCryptodome),122,5549.2,10
Vulnerable (Naive),122,30300.4,11
Safe (PyCryptodome),122,5253.6,11
Vulnerable (Naive),122,34728.0,12
Safe (PyCryptodome),122,6082.0,12
Vulnerable (Naive),122,38169.4,13
Safe (PyCryptodome),122,5258.6,13
Vulnerable (Naive),122,32954.6,14
Safe (PyCryptodome),122,5237.8,14
Vulnerable (Naive),122,27138.4,15
Safe (PyCryptodome),122,5697.6,15
Vulnerable (Naive),122,35334.4,16
Safe (PyCryptodome),122,4832.4,16
Vulnerable (Naive),122,30530.0,17
Safe (PyCryptodome),122,5900.0,17
Vulnerable (Naive),122,31608.0,18
Safe (PyCryptodome),122,5276.2,18
Vulnerable (Naive),122,35741.2,19
Safe (PyCryptodome),122,8444.4,19
Vulnerable (Naive),122,30483.8,20
Safe (PyCryptodome),122,5367.0,20
Vulnerable (Naive),122,30352.0,21
Safe (PyCryptodome),122,5264.4,21
Vulnerable (Naive),122,36624.8,22
Safe (PyCryptodome),122,5465.2,22
