implementation,byte_value,time_ns,sample_id
Safe (PyCryptodome),137,3685.0,36
Vulnerable (Naive),137,22807.2,37
Safe Toy (CT SBox),137,93212.4,37
Safe (PyCryptodome),137,3513.6,37
Vulnerable (Naive),137,17227.8,38
Safe Toy (CT SBox),137,102613.0,38
Safe (PyCryptodome),137,5601.0,38
Vulnerable (Naive),137,20475.2,39
Safe Toy (CT SBox),137,72876.0,39
Safe (PyCryptodome),137,2828.4,39
Vulnerable (Naive),137,9687.2,40
Safe Toy (CT SBox),137,39531.8,40
Safe (PyCryptodome),137,2375.6,40
Vulnerable (Naive),137,9026.4,41
Safe Toy (CT SBox),137,48861.0,41
Safe (PyCryptodome),137,5307.8,41
Vulnerable (Naive),137,20574.4,42
Safe Toy (CT SBox),137,85037.4,42
Safe (PyCryptodome),137,3295.2,42
Vulnerable (Naive),137,11946.4,43
Safe Toy (CT SBox),137,52119.8,43
Safe (PyCryptodome),137,2721.2,43
Vulnerable (Naive),137,19020.2,44
Safe Toy (CT SBox),137,101705.4,44
Safe (PyCryptodome),137,6714.2,44
Vulnerable (Naive),137,20471.8,45
Safe Toy (CT SBox),137,81344.0,45
Safe (PyCryptodome),137,5130.2,45
Vulnerable (Naive),137,20763.2,46
Safe Toy (CT SBox),137,105367.8,46
Safe (PyCryptodome),137,4224.6,46
Vulnerable (Naive),137,16874.2,47
Safe Toy (CT SBox),137,84904.4,47
Safe (PyCryptodome),137,7112.2,47
Vulnerable (Naive),137,29774.0,48
Safe Toy (CT SBox),137,95506.6,48
Safe (PyCryptodome),137,6487.4,48
Vulnerable (Naive),137,26673.4,49
Safe Toy (CT SBox),137,107802.0,49
Safe (PyCryptodome),137,6823.0,49
Vulnerable (Naive),138,23796.6,0
Safe Toy (CT SBox),138,95993.4,0
Safe (PyCryptodome),138,4509.8,0
Vulnerable (Naive),138,26938.8,1
Safe Toy (CT SBox),138,85147.6,1
Safe (PyCryptodome),138,7678.6,1
Vulnerable (Naive),138,32607.0,2
Safe Toy (CT SBox),138,112610.8,2
Safe (PyCryptodome),138,6282.0,2
Vulnerable (Naive),138,21434.0,3
Safe Toy (CT SBox),138,99268.6,3
Safe (PyCryptodome),138,5427.2,3
Vulnerable (Naive),138,22853.0,4
Safe Toy (CT SBox),138,110803.4,4
Safe (PyCryptodome),138,5436.6,4
Vulnerable (Naive),138,25302.2,5
Safe Toy (CT SBox),138,125474.6,5
Safe (PyCryptodome),138,4090.0,5
Vulnerable (Naive),138,18796.8,6
Safe Toy (CT SBox),138,83340.8,6
Safe (PyCryptodome),138,4185.8,6
Vulnerable (Naive),138,28268.0,7
Safe Toy (CT SBox),138,81424.6,7
Safe (PyCryptodome),138,4022.4,7
Vulnerable (Naive),138,19280.0,8
Safe Toy (CT SBox),138,127848.0,8
Safe (PyCryptodome),138,5542.8,8
Vulnerable (Naive),138,21791.6,9
Safe Toy (CT SBox),138,97180.2,9
Safe (PyCryptodome),138,5706.4,9
Vulnerable (Naive),138,25431.4,10
Safe Toy (CT SBox),138,97413.8,10
Safe (PyCryptodome),138,5725.0,10
Vulnerable (Naive),138,25434.8,11
Safe Toy (CT SBox),138,119563.6,11
Safe (PyCryptodome),138,6949.4,11
Vulnerable (Naive),138,22061.8,12
Safe Toy (CT SBox),138,102574.4,12
Safe (PyCryptodome),138,8894.0,12
Vulnerable (Naive),138,31719.8,13
Safe Toy (CT SBox),138,100860.8,13
Safe (PyCryptodome),138,6585.6,13
Vulnerable (Naive),138,25864.8,14
Safe Toy (CT SBox),138,111666.4,14
Safe (PyCryptodome),138,6012.2,14
Vulnerable (Naive),138,25403.2,15
Safe Toy (CT SBox),138,110894.0,15
Safe (PyCryptodome),138,7819.2,15
Vulnerable (Naive),138,28730.2,16
Safe Toy (CT SBox),138,111265.0,16
Safe (PyCryptodome),138,6549.8,16
Vulnerable (Naive),138,39351.6,17
Safe Toy (CT SBox),138,93252.8,17
Safe (PyCryptodome),138,7353.2,17
Vulnerable (Naive),138,24171.4,18
Safe Toy (CT SBox),138,95436.4,18
Safe (PyCryptodome),138,6768.6,18
Vulnerable (Naive),138,27367.2,19
Safe Toy (CT SBox),138,100836.0,19
Safe (PyCryptodome),138,6099.2,19
Vulnerable (Naive),138,26584.4,20
Safe Toy (CT SBox),138,115122.4,20
Safe (PyCryptodome),138,7086.8,20
Vulnerable (Naive),138,26488.4,21
Safe Toy (CT SBox),138,109780.4,21
Safe (PyCryptodome),138,6738.0,21
Vulnerable (Naive),138,27081.2,22
Safe Toy (CT SBox),138,114034.0,22
Safe (PyCryptodome),138,7943.0,22
Vulnerable (Naive),138,27576.6,23
Safe Toy (CT SBox),138,111704.8,23
Safe (PyCryptodome),138,9085.2,23
Vulnerable (Naive),138,16805.4,24
Safe Toy (CT SBox),138,86368.6,24
Safe (PyCryptodome),138,6352.4,24
Vulnerable (Naive),138,22954.6,25
Safe Toy (CT SBox),138,76890.0,25
Safe (PyCryptodome),138,2885.6,25
Vulnerable (Naive),138,18028.0,26
Safe Toy (CT SBox),138,52252.4,26
Safe (PyCryptodome),138,2545.8,26
Vulnerable (Naive),138,8917.6,27
Safe Toy (CT SBox),138,54086.6,27
Safe (PyCryptodome),138,5777.0,27
Vulnerable (Naive),138,11052.2,28
Safe Toy (CT SBox),138,43987.4,28
Safe (PyCryptodome),138,6960.8,28
Vulnerable (Naive),138,9222.6,29
Safe Toy (CT SBox),138,49975.4,29
Safe (PyCryptodome),138,2068.4,29
Vulnerable (Naive),138,8347.0,30
Safe Toy (CT SBox),138,37275.4,30
Safe (PyCryptodome),138,4090.0,30
Vulnerable (Naive),138,25358.8,31
Safe Toy (CT SBox),138,50975.4,31
Safe (PyCryptodome),138,3805.2,31
Vulnerable (Naive),138,20563.8,32
Safe Toy (CT SBox),138,44232.2,32
Safe (PyCryptodome),138,2351.4,32
Vulnerable (Naive),138,9018.0,33
Safe Toy (CT SBox),138,56682.0,33
Safe (PyCryptodome),138,4683.6,33
Vulnerable (Naive),138,9520.8,34
Safe Toy (CT SBox),138,47592.8,34
Safe (PyCryptodome),138,2190.8,34
Vulnerable (Naive),138,13645.4,35
Safe Toy (CT SBox),138,52263.8,35
Safe (PyCryptodome),138,2262.0,35
Vulnerable (Naive),138,9053.0,36
Safe Toy (CT SBox),138,72807.4,36
Safe (PyCryptodome),138,2524.0,36
Vulnerable (Naive),138,10426.2,37
Safe Toy (CT SBox),138,61071.8,37
Safe (PyCryptodome),138,18881.6,37
Vulnerable (Naive),138,19327.2,38
Safe Toy (CT SBox),138,62233.8,38
Safe (PyCryptodome),138,2890.0,38
Vulnerable (Naive),138,12006.0,39
Safe Toy (CT SBox),138,57399.8,39
Safe (PyCryptodome),138,2342.0,39
Vulnerable (Naive),138,14283.0,40
Safe Toy (CT SBox),138,49948.8,40
Safe (PyCryptodome),138,2002.2,40
Vulnerable (Naive),138,12749.8,41
Safe Toy (CT SBox),138,58201.2,41
Safe (PyCryptodome),138,2138.4,41
Vulnerable (Naive),138,8842.6,42
Safe Toy (CT SBox),138,57401.4,42
Safe (PyCryptodome),138,2245.8,42
Vulnerable (Naive),138,11712.0,43
Safe Toy (CT SBox),138,52080.2,43
Safe (PyCryptodome),138,2442.0,43
Vulnerable (Naive),138,9027.6,44
Safe Toy (CT SBox),138,72030.2,44
Safe (PyCryptodome),138,5903.0,44
Vulnerable (Naive),138,24663.0,45
Safe Toy (CT SBox),138,68727.0,45
Safe (PyCryptodome),138,3774.4,45
Vulnerable (Naive),138,17283.2,46
Safe Toy (CT SBox),138,67048.8,46
Safe (PyCryptodome),138,2676.6,46
Vulnerable (Naive),138,10878.4,47
Safe Toy (CT SBox),138,56594.2,47
Safe (PyCryptodome),138,2677.2,47
Vulnerable (Naive),138,11014.0,48
Safe Toy (CT SBox),138,86163.4,48
Safe (PyCryptodome),138,6741.8,48
Vulnerable (Naive),138,19343.0,49
Safe Toy (CT SBox),138,93265.6,49
Safe (PyCryptodome),138,7910.2,49
Vulnerable (Naive),139,21337.2,0
Safe Toy (CT SBox),139,85365.2,0
Safe (PyCryptodome),139,6490.4,0
Vulnerable (Naive),139,17878.0,1
Safe Toy (CT SBox),139,103965.0,1
Safe (PyCryptodome),139,3909.8,1
Vulnerable (Naive),139,14955.0,2
Safe Toy (CT SBox),139,88580.8,2
Safe (PyCryptodome),139,9029.0,2
Vulnerable (Naive),139,14256.0,3
Safe Toy (CT SBox),139,80606.0,3
Safe (PyCryptodome),139,3581.0,3
Vulnerable (Naive),139,13850.8,4
Safe Toy (CT SBox),139,76025.6,4
Safe (PyCryptodome),139,3156.0,4
Vulnerable (Naive),139,11397.0,5
Safe Toy (CT SBox),139,64361.2,5
Safe (PyCryptodome),139,2621.8,5
Vulnerable (Naive),139,14488.4,6
Safe Toy (CT SBox),139,80313.2,6
Safe (PyCryptodome),139,3178.8,6
Vulnerable (Naive),139,11709.2,7
Safe Toy (CT SBox),139,49669.8,7
Safe (PyCryptodome),139,4969.0,7
Vulnerable (Naive),139,12708.6,8
Safe Toy (CT SBox),139,52866.6,8
Safe (PyCryptodome),139,2481.0,8
Vulnerable (Naive),139,9959.8,9
Safe Toy (CT SBox),139,80553.0,9
Safe (PyCryptodome),139,5632.0,9
Vulnerable (Naive),139,22883.2,10
Safe Toy (CT SBox),139,43528.8,10
Safe (PyCryptodome),139,2066.8,10
Vulnerable (Naive),139,20377.6,11
Safe Toy (CT SBox),139,74434.4,11
Safe (PyCryptodome),139,6037.2,11
Vulnerable (Naive),139,23204.2,12
Safe Toy (CT SBox),139,78434.8,12
Safe (PyCryptodome),139,2712.6,12
Vulnerable (Naive),139,16001.0,13
Safe Toy (CT SBox),139,72101.8,13
Safe (PyCryptodome),139,3145.6,13
Vulnerable (Naive),139,12122.2,14
Safe Toy (CT SBox),139,63582.8,14
Safe (PyCryptodome),139,4141.2,14
Vulnerable (Naive),139,16796.0,15
Safe Toy (CT SBox),139,73867.4,15
Safe (PyCryptodome),139,7453.4,15
Vulnerable (Naive),139,25680.4,16
Safe Toy (CT SBox),139,91565.4,16
Safe (PyCryptodome),139,4848.4,16
Vulnerable (Naive),139,26230.0,17
Safe Toy (CT SBox),139,101233.8,17
Safe (PyCryptodome),139,5811.0,17
Vulnerable (Naive),139,49851.6,18
Safe Toy (CT SBox),139,99395.6,18
Safe (PyCryptodome),139,5964.8,18
Vulnerable (Naive),139,23940.8,19
Safe Toy (CT SBox),139,103450.0,19
Safe (PyCryptodome),139,6686.6,19
Vulnerable (Naive),139,27946.6,20
Safe Toy (CT SBox),139,89709.6,20
Safe (PyCryptodome),139,4714.2,20
Vulnerable (Naive),139,20889.8,21
Safe Toy (CT SBox),139,119655.8,21
Safe (PyCryptodome),139,4255.8,21
Vulnerable (Naive),139,21832.4,22
Safe Toy (CT SBox),139,92695.2,22
Safe (PyCryptodome),139,5351.6,22
Vulnerable (Naive),139,23857.8,23
Safe Toy (CT SBox),139,103892.6,23
Safe (PyCryptodome),139,4957.0,23
Vulnerable (Naive),139,29935.4,24
Safe Toy (CT SBox),139,90328.6,24
Safe (PyCryptodome),139,7249.2,24
Vulnerable (Naive),139,20009.8,25
Safe Toy (CT SBox),139,89420.6,25
Safe (PyCryptodome),139,3682.8,25
Vulnerable (Naive),139,14498.0,26
Safe Toy (CT SBox),139,109542.2,26
Safe (PyCryptodome),139,6639.8,26
Vulnerable (Naive),139,24622.6,27
Safe Toy (CT SBox),139,104605.2,27
Safe (PyCryptodome),139,7083.6,27
Vulnerable (Naive),139,27594.6,28
Safe Toy (CT SBox),139,104330.2,28
Safe (PyCryptodome),139,5478.0,28
Vulnerable (Naive),139,22357.0,29
Safe Toy (CT SBox),139,92912.0,29
Safe (PyCryptodome),139,3567.6,29
Vulnerable (Naive),139,18613.0,30
Safe Toy (CT SBox),139,90666.6,30
Safe (PyCryptodome),139,3688.0,30
Vulnerable (Naive),139,15734.0,31
Safe Toy (CT SBox),139,63068.8,31
Safe (PyCryptodome),139,3173.0,31
Vulnerable (Naive),139,16655.0,32
Safe Toy (CT SBox),139,68235.6,32
Safe (PyCryptodome),139,3959.0,32
Vulnerable (Naive),139,10929.4,33
Safe Toy (CT SBox),139,53615.0,33
Safe (PyCryptodome),139,3706.8,33
Vulnerable (Naive),139,14920.2,34
Safe Toy (CT SBox),139,76053.2,34
Safe (PyCryptodome),139,6342.0,34
Vulnerable (Naive),139,14332.6,35
Safe Toy (CT SBox),139,60014.6,35
Safe (PyCryptodome),139,3657.8,35
Vulnerable (Naive),139,11690.8,36
Safe Toy (CT SBox),139,70763.8,36
Safe (PyCryptodome),139,5078.6,36
Vulnerable (Naive),139,11020.6,37
Safe Toy (CT SBox),139,58503.6,37
Safe (PyCryptodome),139,5112.0,37
Vulnerable (Naive),139,21379.4,38
Safe Toy (CT SBox),139,73445.4,38
Safe (PyCryptodome),139,2635.2,38
Vulnerable (Naive),139,10004.0,39
Safe Toy (CT SBox),139,67228.8,39
Safe (PyCryptodome),139,4050.8,39
Vulnerable (Naive),139,23263.2,40
Safe Toy (CT SBox),139,73860.8,40
Safe (PyCryptodome),139,6856.4,40
Vulnerable (Naive),139,26825.4,41
Safe Toy (CT SBox),139,110805.4,41
Safe (PyCryptodome),139,5181.8,41
Vulnerable (Naive),139,21138.6,42
Safe Toy (CT SBox),139,112347.6,42
Safe (PyCryptodome),139,7207.8,42
Vulnerable (Naive),139,29730.2,43
Safe Toy (CT SBox),139,96245.0,43
Safe (PyCryptodome),139,4907.6,43
Vulnerable (Naive),139,20570.8,44
Safe Toy (CT SBox),139,88002.2,44
Safe (PyCryptodome),139,8528.2,44
Vulnerable (Naive),139,21686.0,45
Safe Toy (CT SBox),139,79067.4,45
Safe (PyCryptodome),139,5916.2,45
Vulnerable (Naive),139,37539.2,46
Safe Toy (CT SBox),139,81502.0,46
Safe (PyCryptodome),139,2763.0,46
Vulnerable (Naive),139,22681.8,47
Safe Toy (CT SBox),139,72476.6,47
Safe (PyCryptodome),139,8555.2,47
Vulnerable (Naive),139,12961.4,48
Safe Toy (CT SBox),139,69916.4,48
Safe (PyCryptodome),139,2396.6,48
Vulnerable (Naive),139,16629.4,49
Safe Toy (CT SBox),139,48542.6,49
Safe (PyCryptodome),139,2419.0,49
Vulnerable (Naive),140,17594.6,0
Safe Toy (CT SBox),140,88217.4,0
Safe (PyCryptodome),140,3028.4,0
Vulnerable (Naive),140,14735.2,1
Safe Toy (CT SBox),140,78554.2,1
Safe (PyCryptodome),140,4049.0,1
Vulnerable (Naive),140,18283.0,2
Safe Toy (CT SBox),140,76555.8,2
Safe (PyCryptodome),140,2390.0,2
Vulnerable (Naive),140,8803.8,3
Safe Toy (CT SBox),140,57282.0,3
Safe (PyCryptodome),140,3069.2,3
Vulnerable (Naive),140,9948.0,4
Safe Toy (CT SBox),140,71249.0,4
Safe (PyCryptodome),140,4043.2,4
Vulnerable (Naive),140,23347.8,5
Safe Toy (CT SBox),140,62899.0,5
Safe (PyCryptodome),140,4609.8,5
Vulnerable (Naive),140,16127.6,6
Safe Toy (CT SBox),140,99386.8,6
Safe (PyCryptodome),140,4146.6,6
Vulnerable (Naive),140,18416.4,7
Safe Toy (CT SBox),140,94748.0,7
Safe (PyCryptodome),140,4201.0,7
Vulnerable (Naive),140,16953.4,8
Safe Toy (CT SBox),140,106231.6,8
Safe (PyCryptodome),140,4940.6,8
Vulnerable (Naive),140,20996.6,9
Safe Toy (CT SBox),140,104271.0,9
Safe (PyCryptodome),140,5497.4,9
Vulnerable (Naive),140,34346.4,10
Safe Toy (CT SBox),140,106646.0,10
Safe (PyCryptodome),140,5964.0,10
Vulnerable (Naive),140,24331.4,11
Safe Toy (CT SBox),140,121055.6,11
Safe (PyCryptodome),140,5183.0,11
Vulnerable (Naive),140,25455.0,12
Safe Toy (CT SBox),140,114499.2,12
Safe (PyCryptodome),140,7171.2,12
Vulnerable (Naive),140,26665.2,13
Safe Toy (CT SBox),140,105880.0,13
Safe (PyCryptodome),140,7532.6,13
Vulnerable (Naive),140,43070.0,14
Safe Toy (CT SBox),140,100543.4,14
Safe (PyCryptodome),140,6439.4,14
Vulnerable (Naive),140,21592.4,15
Safe Toy (CT SBox),140,97401.2,15
Safe (PyCryptodome),140,6027.4,15
Vulnerable (Naive),140,22239.2,16
Safe Toy (CT SBox),140,101492.6,16
Safe (PyCryptodome),140,4649.6,16
Vulnerable (Naive),140,34497.0,17
Safe Toy (CT SBox),140,113343.8,17
Safe (PyCryptodome),140,6930.0,17
Vulnerable (Naive),140,28377.8,18
Safe Toy (CT SBox),140,114000.8,18
Safe (PyCryptodome),140,3597.2,18
Vulnerable (Naive),140,18667.6,19
Safe Toy (CT SBox),140,73809.8,19
Safe (PyCryptodome),140,6225.2,19
Vulnerable (Naive),140,24573.8,20
Safe Toy (CT SBox),140,92200.2,20
Safe (PyCryptodome),140,5412.2,20
Vulnerable (Naive),140,24953.0,21
Safe Toy (CT SBox),140,90266.8,21
Safe (PyCryptodome),140,15380.2,21
Vulnerable (Naive),140,22344.2,22
Safe Toy (CT SBox),140,115770.6,22
Safe (PyCryptodome),140,5633.0,22
Vulnerable (Naive),140,39988.8,23
Safe Toy (CT SBox),140,75809.2,23
Safe (PyCryptodome),140,4473.6,23
Vulnerable (Naive),140,15616.4,24
Safe Toy (CT SBox),140,88611.0,24
Safe (PyCryptodome),140,4037.0,24
Vulnerable (Naive),140,15769.8,25
Safe Toy (CT SBox),140,57974.0,25
Safe (PyCryptodome),140,3099.4,25
Vulnerable (Naive),140,25605.8,26
Safe Toy (CT SBox),140,61640.6,26
Safe (PyCryptodome),140,2905.4,26
Vulnerable (Naive),140,20242.0,27
Safe Toy (CT SBox),140,68773.4,27
Safe (PyCryptodome),140,4996.8,27
Vulnerable (Naive),140,17571.2,28
Safe Toy (CT SBox),140,49220.0,28
Safe (PyCryptodome),140,2098.6,28
Vulnerable (Naive),140,10535.2,29
Safe Toy (CT SBox),140,74065.0,29
Safe (PyCryptodome),140,5577.4,29
Vulnerable (Naive),140,22134.6,30
Safe Toy (CT SBox),140,57653.0,30
Safe (PyCryptodome),140,3191.8,30
Vulnerable (Naive),140,9797.8,31
Safe Toy (CT SBox),140,80713.0,31
Safe (PyCryptodome),140,6258.4,31
Vulnerable (Naive),140,23234.8,32
Safe Toy (CT SBox),140,65954.0,32
Safe (PyCryptodome),140,2968.4,32
Vulnerable (Naive),140,21814.0,33
Safe Toy (CT SBox),140,90529.2,33
Safe (PyCryptodome),140,6246.0,33
Vulnerable (Naive),140,11680.6,34
Safe Toy (CT SBox),140,79498.0,34
Safe (PyCryptodome),140,2824.8,34
Vulnerable (Naive),140,11632.2,35
Safe Toy (CT SBox),140,57413.8,35
Safe (PyCryptodome),140,5376.0,35
Vulnerable (Naive),140,12240.6,36
Safe Toy (CT SBox),140,60527.4,36
Safe (PyCryptodome),140,2807.2,36
Vulnerable (Naive),140,10258.8,37
Safe Toy (CT SBox),140,75122.0,37
Safe (PyCryptodome),140,6546.0,37
Vulnerable (Naive),140,16481.2,38
Safe Toy (CT SBox),140,62861.2,38
Safe (PyCryptodome),140,2620.8,38
Vulnerable (Naive),140,11224.4,39
Safe Toy (CT SBox),140,63172.6,39
Safe (PyCryptodome),140,2952.2,39
Vulnerable (Naive),140,11832.2,40
Safe Toy (CT SBox),140,83561.4,40
Safe (PyCryptodome),140,2529.2,40
Vulnerable (Naive),140,11102.0,41
Safe Toy (CT SBox),140,61762.6,41
Safe (PyCryptodome),140,2971.2,41
Vulnerable (Naive),140,12896.4,42
Safe Toy (CT SBox),140,39525.4,42
Safe (PyCryptodome),140,2339.0,42
Vulnerable (Naive),140,21254.8,43
Safe Toy (CT SBox),140,48376.2,43
Safe (PyCryptodome),140,4007.4,43
Vulnerable (Naive),140,10842.8,44
Safe Toy (CT SBox),140,54562.8,44
Safe (PyCryptodome),140,3445.8,44
Vulnerable (Naive),140,12960.6,45
Safe Toy (CT SBox),140,77960.4,45
Safe (PyCryptodome),140,3771.4,45
Vulnerable (Naive),140,16202.8,46
Safe Toy (CT SBox),140,55955.2,46
Safe (PyCryptodome),140,2779.2,46
Vulnerable (Naive),140,12634.4,47
Safe Toy (CT SBox),140,61247.0,47
Safe (PyCryptodome),140,3236.6,47
Vulnerable (Naive),140,12823.6,48
Safe Toy (CT SBox),140,56992.6,48
Safe (PyCryptodome),140,2839.4,48
Vulnerable (Naive),140,12399.4,49
Safe Toy (CT SBox),140,54775.6,49
Safe (PyCryptodome),140,3062.2,49
Vulnerable (Naive),141,11684.6,0
Safe Toy (CT SBox),141,66307.6,0
Safe (PyCryptodome),141,7192.0,0
Vulnerable (Naive),141,34923.4,1
Safe Toy (CT SBox),141,63975.6,1
Safe (PyCryptodome),141,3964.8,1
Vulnerable (Naive),141,14151.6,2
Safe Toy (CT SBox),141,45692.2,2
Safe (PyCryptodome),141,2629.8,2
Vulnerable (Naive),141,10396.4,3
Safe Toy (CT SBox),141,92770.6,3
Safe (PyCryptodome),141,18577.4,3
Vulnerable (Naive),141,56783.6,4
Safe Toy (CT SBox),141,161970.4,4
Safe (PyCryptodome),141,3046.6,4
Vulnerable (Naive),141,10464.4,5
Safe Toy (CT SBox),141,70020.0,5
Safe (PyCryptodome),141,2595.2,5
Vulnerable (Naive),141,15716.4,6
Safe Toy (CT SBox),141,53988.2,6
Safe (PyCryptodome),141,3325.8,6
Vulnerable (Naive),141,10931.8,7
Safe Toy (CT SBox),141,52130.4,7
Safe (PyCryptodome),141,2475.8,7
Vulnerable (Naive),141,9788.4,8
Safe Toy (CT SBox),141,49207.6,8
Safe (PyCryptodome),141,4342.0,8
Vulnerable (Naive),141,30526.6,9
Safe Toy (CT SBox),141,59102.4,9
Safe (PyCryptodome),141,2877.2,9
Vulnerable (Naive),141,11393.2,10
Safe Toy (CT SBox),141,56339.4,10
Safe (PyCryptodome),141,2349.0,10
Vulnerable (Naive),141,10230.0,11
Safe Toy (CT SBox),141,57939.4,11
Safe (PyCryptodome),141,4331.4,11
Vulnerable (Naive),141,16033.2,12
Safe Toy (CT SBox),141,51218.2,12
Safe (PyCryptodome),141,2862.6,12
Vulnerable (Naive),141,9983.6,13
Safe Toy (CT SBox),141,56366.0,13
Safe (PyCryptodome),141,3763.2,13
Vulnerable (Naive),141,16453.6,14
Safe Toy (CT SBox),141,61162.4,14
Safe (PyCryptodome),141,2760.6,14
Vulnerable (Naive),141,9891.0,15
Safe Toy (CT SBox),141,53415.2,15
Safe (PyCryptodome),141,2722.2,15
Vulnerable (Naive),141,10405.6,16
Safe Toy (CT SBox),141,48779.6,16
Safe (PyCryptodome),141,3796.4,16
Vulnerable (Naive),141,11218.6,17
Safe Toy (CT SBox),141,48667.2,17
Safe (PyCryptodome),141,2412.4,17
Vulnerable (Naive),141,13738.4,18
Safe Toy (CT SBox),141,59978.8,18
Safe (PyCryptodome),141,4363.8,18
Vulnerable (Naive),141,10891.0,19
Safe Toy (CT SBox),141,51994.8,19
Safe (PyCryptodome),141,2724.0,19
Vulnerable (Naive),141,15186.4,20
Safe Toy (CT SBox),141,54675.8,20
Safe (PyCryptodome),141,3109.8,20
Vulnerable (Naive),141,13690.8,21
Safe Toy (CT SBox),141,50461.2,21
Safe (PyCryptodome),141,3905.0,21
Vulnerable (Naive),141,13184.8,22
Safe Toy (CT SBox),141,59365.8,22
Safe (PyCryptodome),141,10175.6,22
Vulnerable (Naive),141,13792.6,23
Safe Toy (CT SBox),141,49271.4,23
Safe (PyCryptodome),141,3030.6,23
Vulnerable (Naive),141,13089.2,24
Safe Toy (CT SBox),141,52228.2,24
Safe (PyCryptodome),141,2888.8,24
Vulnerable (Naive),141,10746.2,25
Safe Toy (CT SBox),141,50234.8,25
Safe (PyCryptodome),141,2693.0,25
Vulnerable (Naive),141,14827.8,26
Safe Toy (CT SBox),141,47121.8,26
Safe (PyCryptodome),141,2142.2,26
Vulnerable (Naive),141,10747.2,27
Safe Toy (CT SBox),141,41674.6,27
Safe (PyCryptodome),141,3982.6,27
Vulnerable (Naive),141,11246.0,28
Safe Toy (CT SBox),141,53476.4,28
Safe (PyCryptodome),141,6138.0,28
Vulnerable (Naive),141,12281.6,29
Safe Toy (CT SBox),141,45806.6,29
Safe (PyCryptodome),141,2281.2,29
Vulnerable (Naive),141,9145.2,30
Safe Toy (CT SBox),141,46140.0,30
Safe (PyCryptodome),141,3759.8,30
Vulnerable (Naive),141,15188.6,31
Safe Toy (CT SBox),141,81456.2,31
Safe (PyCryptodome),141,2705.0,31
Vulnerable (Naive),141,10340.2,32
Safe Toy (CT SBox),141,72471.4,32
Safe (PyCryptodome),141,6218.0,32
Vulnerable (Naive),141,20267.6,33
Safe Toy (CT SBox),141,84347.8,33
Safe (PyCryptodome),141,6238.0,33
Vulnerable (Naive),141,20036.4,34
Safe Toy (CT SBox),141,75105.4,34
Safe (PyCryptodome),141,4311.6,34
Vulnerable (Naive),141,16465.6,35
Safe Toy (CT SBox),141,135541.0,35
Safe (PyCryptodome),141,4240.2,35
Vulnerable (Naive),141,17210.4,36
Safe Toy (CT SBox),141,95077.4,36
Safe (PyCryptodome),141,6045.4,36
Vulnerable (Naive),141,32355.4,37
Safe Toy (CT SBox),141,100366.8,37
Safe (PyCryptodome),141,4851.4,37
Vulnerable (Naive),141,20366.0,38
Safe Toy (CT SBox),141,115376.2,38
Safe (PyCryptodome),141,5372.4,38
Vulnerable (Naive),141,21871.0,39
Safe Toy (CT SBox),141,107998.2,39
Safe (PyCryptodome),141,5545.0,39
Vulnerable (Naive),141,20770.0,40
Safe Toy (CT SBox),141,99121.8,40
Safe (PyCryptodome),141,4498.6,40
Vulnerable (Naive),141,19061.4,41
Safe Toy (CT SBox),141,106582.4,41
Safe (PyCryptodome),141,5121.2,41
Vulnerable (Naive),141,17573.2,42
Safe Toy (CT SBox),141,104608.4,42
Safe (PyCryptodome),141,5351.8,42
Vulnerable (Naive),141,21767.2,43
Safe Toy (CT SBox),141,110980.6,43
Safe (PyCryptodome),141,5678.0,43
Vulnerable (Naive),141,25921.2,44
Safe Toy (CT SBox),141,106463.2,44
Safe (PyCryptodome),141,5560.6,44
Vulnerable (Naive),141,21481.0,45
Safe Toy (CT SBox),141,118279.6,45
Safe (PyCryptodome),141,11672.2,45
Vulnerable (Naive),141,23565.2,46
Safe Toy (CT SBox),141,90084.4,46
Safe (PyCryptodome),141,7071.2,46
Vulnerable (Naive),141,20501.6,47
Safe Toy (CT SBox),141,114074.8,47
Safe (PyCryptodome),141,5107.6,47
Vulnerable (Naive),141,18635.8,48
Safe Toy (CT SBox),141,80257.6,48
Safe (PyCryptodome),141,4991.8,48
Vulnerable (Naive),141,19682.6,49
Safe Toy (CT SBox),141,95717.6,49
Safe (PyCryptodome),141,8343.0,49
Vulnerable (Naive),142,24813.6,0
Safe Toy (CT SBox),142,125287.6,0
Safe (PyCryptodome),142,6932.4,0
Vulnerable (Naive),142,22941.6,1
Safe Toy (CT SBox),142,134112.6,1
Safe (PyCryptodome),142,5294.4,1
Vulnerable (Naive),142,15815.6,2
Safe Toy (CT SBox),142,86717.8,2
Safe (PyCryptodome),142,4349.8,2
Vulnerable (Naive),142,16053.0,3
Safe Toy (CT SBox),142,90831.2,3
Safe (PyCryptodome),142,3425.6,3
Vulnerable (Naive),142,14176.6,4
Safe Toy (CT SBox),142,72139.0,4
Safe (PyCryptodome),142,3210.2,4
Vulnerable (Naive),142,12169.2,5
Safe Toy (CT SBox),142,61034.2,5
Safe (PyCryptodome),142,2609.2,5
Vulnerable (Naive),142,11244.4,6
Safe Toy (CT SBox),142,68919.6,6
Safe (PyCryptodome),142,2482.4,6
Vulnerable (Naive),142,16885.8,7
Safe Toy (CT SBox),142,43725.0,7
Safe (PyCryptodome),142,3126.2,7
Vulnerable (Naive),142,14812.8,8
